Tempo (s),X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z,Velocity_Total
4.132837837837838,0.181644777027027,0.6640638851351351,0.0914768513513513,0.016308651102464322,0.15544439688715955,0.008582369217466461,0.1565330306541709
4.150202702702702,0.1823599493243243,0.6666544695945946,0.0923105439189189,0.016632693471681812,0.15503931906614796,0.008492483787289227,0.15616004363951466
4.167567567567567,0.1823556081081081,0.6686573513513513,0.092794027027027,0.01663943795936019,0.15425522265456118,0.008629969736273222,0.1553898998952655
4.184932432432432,0.1824744594594594,0.6702280912162162,0.0932800608108107,0.01664214872460006,0.15307499459576313,0.009792062256809272,0.1542880409101945
4.202297297297298,0.1826545945945946,0.6717153513513514,0.0940194391891892,0.01656105490704715,0.15203894941634244,0.009412939904885466,0.1532276545435332
4.219662162162162,0.1825608243243243,0.6729928783783784,0.0947311587837837,0.01646787721573712,0.150893009079118,0.009927935581495836,0.15211329683447702
4.237027027027027,0.1822899729729729,0.6752523513513513,0.0952732972972972,0.016285067012537815,0.15010454172070897,0.010082217898832664,0.1513216044408281
4.254391891891892,0.1826470202702702,0.6779108817567567,0.0953990337837837,0.01619625594466059,0.15003963683527885,0.010126335927367024,0.15125063308165426
4.271756756756757,0.1830955608108108,0.6795298074324324,0.095724331081081,0.016394945957630785,0.14940455469087763,0.010182814526588816,0.15064595888046908
4.2891216216216215,0.1833482195945946,0.680801,0.0961434459459459,0.01638004539559019,0.14750434932987466,0.010443313878080434,0.1487780284959691
4.306486486486486,0.1829454324324324,0.6822055135135134,0.0964417972972973,0.015660069174232627,0.14668011456982272,0.010769459576307875,0.14790630492417758
4.323851351351351,0.1826123547297297,0.6841977820945946,0.0969096148648648,0.014925412883700816,0.14624362300043234,0.010874228274967574,0.147404932273712
4.341216216216216,0.1823629054054054,0.6864155506756756,0.0972711351351351,0.014975226977950746,0.14504371595330737,0.011173056636402962,0.14624217638966236
4.3585810810810806,0.1822550371621621,0.6888184729729729,0.0975871756756756,0.014028657587548647,0.14508969952442716,0.011260795503674885,0.1462006486209033
4.375945945945946,0.182468,0.6902206554054053,0.0979502567567567,0.013869122351923913,0.1443416061392131,0.011381616947686973,0.1454523737241996
4.393310810810811,0.1824756148648648,0.6916261672297297,0.0989021013513514,0.013636117596195391,0.1422265520968439,0.011975512321660251,0.14337973608505408
4.410675675675676,0.1824691148648648,0.693898527027027,0.1010306081081081,0.01331306960657154,0.1423057933419801,0.013255235624729802,0.14354050965670587
4.4280405405405405,0.182554929054054,0.6956228040540541,0.1005322364864864,0.01332535451794203,0.14174084630350195,0.012862274102896644,0.1429456913619989
4.445405405405405,0.1829261351351351,0.6986525135135134,0.1005995405405405,0.013274470384781661,0.14136324686554258,0.012708076091655883,0.14255270718690718
4.46277027027027,0.1834084628378378,0.7004323733108108,0.1010625608108108,0.012968834846519665,0.1405083722438392,0.01299920233463037,0.14170311432437271
4.480135135135135,0.1836676959459459,0.7016359290540539,0.0999320675675674,0.013056977950713368,0.13952087116299178,0.012316861219195745,0.14067076182909685
4.4975,0.18347075,0.7045116249999999,0.101871,0.012823123648940808,0.1393840866839602,0.01355099221789885,0.14062711513405696
4.514864864864864,0.1833930945945946,0.7065601013513514,0.1015669729729729,0.012529766536965024,0.13843279507133602,0.01325808473843495,0.1396295477743335
4.53222972972973,0.1833598648648648,0.708814277027027,0.1017501621621621,0.012096837440553355,0.13798928772157373,0.0134854604409857,0.1391733977643566
4.549594594594595,0.1835758243243243,0.7112004527027027,0.1021760337837837,0.012091941201902262,0.13791728923476007,0.013812092520536091,0.13913363220907654
4.56695945945946,0.1836818209459459,0.7127838395270271,0.1020109358108108,0.012015332900994383,0.13649816255944666,0.01374818633808905,0.13771393986962127
4.584324324324324,0.1835099189189189,0.7146831148648649,0.1019952432432432,0.011628707306528338,0.13591674664937317,0.013933584089926487,0.1371230601283455
4.601689189189189,0.1837811216216216,0.7181738902027026,0.1016935472972973,0.011502239515780353,0.1365411932555123,0.01379054042369219,0.13771702136880187
4.619054054054054,0.1838748918918918,0.719922070945946,0.1019266216216216,0.011378728923475998,0.13520637916126244,0.0139824124513619,0.13640288961665367
4.636418918918919,0.1838258175675675,0.7216930625,0.1020041418918919,0.011136843925637643,0.13455318741893643,0.01376296368352795,0.13571296440124486
4.653783783783783,0.1837074864864865,0.7239102094594594,0.102059527027027,0.010808456549935163,0.13423059878945093,0.01406816688283614,0.13539789401541558
4.671148648648648,0.1836043378378378,0.7260527162162161,0.1020832702702702,0.010619602248162548,0.13358010808473844,0.014127248162559405,0.13474420346896604
4.688513513513513,0.1835036216216216,0.7288180405405404,0.1018218918918919,0.010167003891050599,0.13319004323389544,0.013808785127540003,0.13428938205035476
4.705878378378379,0.1831440878378378,0.7310317286036037,0.1021492331081081,0.009496826632079562,0.13315814994956043,0.01399298313878079,0.13422774002117296
4.723243243243243,0.1828577606177606,0.7330669266409267,0.1019119189189189,0.008437775924896562,0.13259129547279355,0.013900060527453557,0.13358465248814805
4.740608108108108,0.1829956872586872,0.7357479657335908,0.1021728209459459,0.007632411216107679,0.13232854595145455,0.014277194120190234,0.13331517560481845
4.757972972972973,0.1831336138996138,0.7379539237451738,0.1019392635135135,0.007185624112161046,0.13212382064109696,0.01435566364029404,0.13309553806659066
4.775337837837838,0.1832715405405405,0.7402453902027026,0.1023406925675675,0.006735129701686166,0.13189525183744055,0.015150287505404257,0.1329332563388741
4.792702702702703,0.1833867387387387,0.7424601081081081,0.102459081081081,0.0064167070183023325,0.13127943147427584,0.014607302204928596,0.1322453648899421
4.810067567567567,0.1833786351351351,0.7450981773648648,0.1024983344594594,0.00581964115866839,0.1311011208387376,0.014754236921746626,0.13205703167772617
4.827432432432432,0.1835869391891891,0.7473029324324324,0.1025842905405405,0.0054762602680501204,0.13088913964548207,0.015237747514051036,0.13188686535421146
4.844797297297297,0.1838069189189189,0.7498483733108108,0.1025482331081081,0.005401344574146156,0.13079756593169048,0.015177849113705148,0.13178598135075664
4.8621621621621625,0.1836294594594594,0.7523550743243244,0.1030587297297297,0.004888776480760946,0.13048000864677903,0.015259671422395153,0.13146022350453324
4.879527027027027,0.1836434864864864,0.7543171790540542,0.1032332466216216,0.004451152183311679,0.1297230533938608,0.015581446173800285,0.13073126941345173
